"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes" 
"ESP","PPI","DOMESTIC","IDX2015","M","2014-09",102.694,
"ESP","PPI","DOMESTIC","IDX2015","M","2014-10",101.99,
"ESP","PPI","DOMESTIC","IDX2015","M","2014-11",101.377,
"ESP","PPI","DOMESTIC","IDX2015","M","2014-12",99.868,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-01",98.754,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-02",99.988,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-03",100.702,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-04",101.251,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-05",101.802,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-06",101.733,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-07",101.28,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-08",100.125,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-09",99.483,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-10",98.858,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-11",98.567,
"ESP","PPI","DOMESTIC","IDX2015","M","2015-12",97.457,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-01",96.407,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-02",95.833,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-03",96.713,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-04",97.201,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-05",98.076,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-06",99.014,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-07",98.728,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-08",98.59,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-09",98.657,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-10",99.446,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-11",99.325,
"ESP","PPI","DOMESTIC","IDX2015","M","2016-12",100.605,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-01",101.659,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-02",102.07,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-03",101.943,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-04",101.928,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-05",101.826,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-06",101.319,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-07",101.362,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-08",101.62,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-09",102.096,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-10",102.354,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-11",102.722,
"ESP","PPI","DOMESTIC","IDX2015","M","2017-12",102.967,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-01",103.749,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-02",103.245,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-03",103.421,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-04",104.277,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-05",105.034,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-06",105.258,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-07",105.094,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-08",105.181,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-09",105.413,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-10",105.979,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-11",105.073,
"ESP","PPI","DOMESTIC","IDX2015","M","2018-12",103.469,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-01",103.336,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-02",104.148,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-03",104.818,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-04",105.548,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-05",105.82,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-06",104.597,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-07",104.887,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-08",103.634,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-09",104.45,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-10",104.409,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-11",104.297,
"ESP","PPI","DOMESTIC","IDX2015","M","2019-12",104.549,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-01",105.104,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-02",104.393,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-03",101.867,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-04",99.712,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-05",99.091,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-06",100.081,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-07",101.088,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-08",101.132,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-09",100.806,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-10",101.061,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-11",101.427,
"ESP","PPI","DOMESTIC","IDX2015","M","2020-12",102.487,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-01",104.167,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-02",106.037,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-03",108.004,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-04",109.035,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-05",110.723,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-06",111.451,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-07",112.669,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-08",112.732,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-09",113.899,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-10",116.36,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-11",118.146,
"ESP","PPI","DOMESTIC","IDX2015","M","2021-12",118.277,
"ESP","PPI","DOMESTIC","IDX2015","M","2022-01",121.027,
"ESP","PPI","DOMESTIC","IDX2015","M","2022-02",123.842,
"ESP","PPI","DOMESTIC","IDX2015","M","2022-03",130.584,
"ESP","PPI","DOMESTIC","IDX2015","M","2022-04",134.355,
"ESP","PPI","DOMESTIC","IDX2015","M","2022-05",136.63,
"ESP","PPI","DOMESTIC","IDX2015","M","2022-06",139.889,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-01",98.07587,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-02",98.18581,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-03",98.07587,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-04",99.06542,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-05",98.73557,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-06",99.17537,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-07",99.94502,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-08",100.1649,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-09",99.94502,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-10",99.61517,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-11",99.61517,
"SWE","PPI","DOMESTIC","IDX2015","M","2011-12",99.94502,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-01",99.50523,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-02",99.72512,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-03",99.83508,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-04",100.1649,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-05",99.72512,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-06",100.1649,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-07",99.17537,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-08",98.62562,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-09",97.52612,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-10",97.74602,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-11",97.85596,
"SWE","PPI","DOMESTIC","IDX2015","M","2012-12",97.96591,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-01",97.96591,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-02",97.74602,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-03",96.31666,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-04",95.87685,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-05",96.31666,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-06",96.86641,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-07",97.19626,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-08",96.75646,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-09",97.30621,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-10",96.64651,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-11",96.97636,
"SWE","PPI","DOMESTIC","IDX2015","M","2013-12",98.07587,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-01",97.96591,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-02",97.41616,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-03",97.74602,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-04",97.52612,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-05",98.95547,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-06",98.95547,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-07",98.95547,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-08",99.72512,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-09",99.50523,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-10",99.50523,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-11",99.17537,
"SWE","PPI","DOMESTIC","IDX2015","M","2014-12",98.73557,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-01",99.17537,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-02",100.1649,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-03",100.9346,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-04",100.8246,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-05",101.5943,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-06",101.0445,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-07",100.1649,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-08",100.1649,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-09",99.83508,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-10",98.95547,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-11",98.84552,
"SWE","PPI","DOMESTIC","IDX2015","M","2015-12",98.29577,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-01",97.08631,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-02",97.30621,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-03",98.07587,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-04",97.19626,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-05",97.19626,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-06",98.40572,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-07",98.29577,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-08",99.28532,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-09",98.95547,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-10",100.055,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-11",100.7147,
"SWE","PPI","DOMESTIC","IDX2015","M","2016-12",102.4739,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-01",103.2435,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-02",102.254,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-03",102.144,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-04",102.4739,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-05",102.9137,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-06",102.9137,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-07",103.3535,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-08",102.3639,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-09",102.3639,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-10",102.4739,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-11",103.3535,
"SWE","PPI","DOMESTIC","IDX2015","M","2017-12",104.7828,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-01",105.4426,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-02",104.563,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-03",105.6625,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-04",106.8719,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-05",108.961,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-06",109.4008,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-07",110.1704,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-08",110.0605,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-09",111.7097,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-10",111.16,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-11",110.5003,
"SWE","PPI","DOMESTIC","IDX2015","M","2018-12",109.5107,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-01",109.5107,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-02",110.0605,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-03",111.7097,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-04",111.5998,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-05",112.0396,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-06",112.6993,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-07",112.2595,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-08",111.7097,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-09",112.3694,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-10",112.3694,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-11",112.2595,
"SWE","PPI","DOMESTIC","IDX2015","M","2019-12",112.4794,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-01",111.3799,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-02",111.7097,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-03",110.9401,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-04",112.0396,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-05",110.8301,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-06",109.8406,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-07",109.6207,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-08",108.5212,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-09",107.9714,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-10",108.851,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-11",108.7411,
"SWE","PPI","DOMESTIC","IDX2015","M","2020-12",108.961,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-01",108.961,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-02",110.6102,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-03",111.5998,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-04",114.0187,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-05",114.8983,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-06",115.8878,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-07",118.1968,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-08",119.956,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-09",121.4953,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-10",123.0346,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-11",123.4744,
"SWE","PPI","DOMESTIC","IDX2015","M","2021-12",124.1341,
"SWE","PPI","DOMESTIC","IDX2015","M","2022-01",127.7625,
"SWE","PPI","DOMESTIC","IDX2015","M","2022-02",130.5113,
"SWE","PPI","DOMESTIC","IDX2015","M","2022-03",135.459,
"SWE","PPI","DOMESTIC","IDX2015","M","2022-04",138.5377,
"SWE","PPI","DOMESTIC","IDX2015","M","2022-05",139.967,
"SWE","PPI","DOMESTIC","IDX2015","M","2022-06",143.2655,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-01",105.0124,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-02",105.2723,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-03",105.6467,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-04",105.6528,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-05",105.4797,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-06",105.1302,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-07",104.7529,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-08",104.4043,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-09",104.5053,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-10",104.247,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-11",104.018,
"CHE","PPI","DOMESTIC","IDX2015","M","2011-12",104.4857,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-01",104.3366,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-02",104.4607,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-03",104.6714,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-04",104.6686,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-05",104.6652,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-06",104.3095,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-07",104.0184,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-08",104.1959,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-09",104.4706,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-10",104.407,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-11",104.0722,
"CHE","PPI","DOMESTIC","IDX2015","M","2012-12",104.1944,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-01",104.1289,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-02",104.3102,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-03",104.256,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-04",104.3237,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-05",103.9749,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-06",104.0375,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-07",104.0854,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-08",104.3414,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-09",104.4736,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-10",104.1749,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-11",104.2372,
"CHE","PPI","DOMESTIC","IDX2015","M","2013-12",104.3234,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-01",104.169,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-02",103.8153,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-03",103.8998,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-04",103.8507,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-05",103.7615,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-06",103.7681,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-07",103.691,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-08",103.449,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-09",103.4232,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-10",103.1048,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-11",102.5682,
"CHE","PPI","DOMESTIC","IDX2015","M","2014-12",102.0207,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-01",101.506,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-02",100.7315,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-03",101.1266,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-04",100.0693,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-05",100.1597,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-06",100.1311,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-07",99.81685,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-08",99.44585,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-09",99.31989,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-10",99.22495,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-11",99.55665,
"CHE","PPI","DOMESTIC","IDX2015","M","2015-12",98.9117,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-01",98.55058,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-02",98.22127,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-03",98.14866,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-04",98.2841,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-05",98.46899,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-06",98.70306,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-07",98.66586,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-08",98.42611,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-09",98.58159,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-10",98.69588,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-11",98.69827,
"CHE","PPI","DOMESTIC","IDX2015","M","2016-12",98.64243,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-01",98.81944,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-02",98.71413,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-03",98.64841,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-04",98.62019,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-05",98.37276,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-06",98.19434,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-07",98.08324,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-08",98.22037,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-09",98.45543,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-10",98.45334,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-11",98.71273,
"CHE","PPI","DOMESTIC","IDX2015","M","2017-12",98.73647,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-01",98.83909,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-02",98.8361,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-03",98.7244,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-04",99.04174,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-05",99.44854,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-06",99.82073,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-07",99.9427,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-08",99.96824,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-09",100.0979,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-10",100.4515,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-11",100.6763,
"CHE","PPI","DOMESTIC","IDX2015","M","2018-12",100.425,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-01",99.73956,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-02",99.96295,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-03",100.2266,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-04",100.2963,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-05",100.5584,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-06",100.2778,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-07",100.4124,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-08",100.3856,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-09",100.3291,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-10",100.4093,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-11",100.3265,
"CHE","PPI","DOMESTIC","IDX2015","M","2019-12",100.4059,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-01",100.5275,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-02",99.99925,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-03",99.75761,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-04",99.18416,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-05",99.0602,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-06",99.37454,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-07",99.46889,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-08",99.55346,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-09",99.60213,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-10",99.686,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-11",99.43887,
"CHE","PPI","DOMESTIC","IDX2015","M","2020-12",99.73008,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-01",99.87978,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-02",99.90441,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-03",100.3175,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-04",100.7724,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-05",101.1234,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-06",101.3448,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-07",101.9521,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-08",102.1898,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-09",102.2542,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-10",103.2165,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-11",103.6226,
"CHE","PPI","DOMESTIC","IDX2015","M","2021-12",103.7445,
"CHE","PPI","DOMESTIC","IDX2015","M","2022-01",104.1153,
"CHE","PPI","DOMESTIC","IDX2015","M","2022-02",104.7744,
"CHE","PPI","DOMESTIC","IDX2015","M","2022-03",105.7184,
"CHE","PPI","DOMESTIC","IDX2015","M","2022-04",107.2716,
"CHE","PPI","DOMESTIC","IDX2015","M","2022-05",108.3059,
"CHE","PPI","DOMESTIC","IDX2015","M","2022-06",108.9728,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-01",71.81463,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-02",73.47893,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-03",74.56522,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-04",74.6636,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-05",75.52855,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-06",76.04095,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-07",77.05756,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-08",78.59068,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-09",79.82455,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-10",80.50912,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-11",80.1033,
"TUR","PPI","DOMESTIC","IDX2015","M","2011-12",80.39845,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-01",80.48863,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-02",80.48863,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-03",81.25519,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-04",81.39866,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-05",81.1855,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-06",80.57881,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-07",80.49683,
"TUR","PPI","DOMESTIC","IDX2015","M","2012-08",80.80427,
