"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes" 
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q4",4.587967502,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.342397804,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.398081898,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.221843407,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.089625056,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.366700433,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.943448429,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.932389591,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q4",3.445524369,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q1",3.189414254,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.412494839,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.544361338,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.250663295,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.813162245,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.248847841,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q3",2.265972003,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.553909699,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q1",2.676417582,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q2",3.912582843,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q3",2.431441883,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.998277154,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q1",2.650178346,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.6901539,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q3",3.467643213,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.933249747,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q1",2.385972606,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q2",3.411931155,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.263971456,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1968-Q4",5.69754582,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q1",0.879461273,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q2",2.911657781,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.395415623,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1969-Q4",3.90301332,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q1",3.064074178,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.212645697,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q3",2.680797035,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1970-Q4",-0.322008363,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.910971913,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.613126047,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.218442597,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.911049697,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q1",3.258014557,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.881993872,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.13452832,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1972-Q4",2.515679627,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q1",3.344675477,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.91447627,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.291681205,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.235735789,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-3.435981747,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.720303476,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.279660157,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.542348904,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.130852508,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q2",2.220142359,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.138138264,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.051509853,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.847324585,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q2",0.590800499,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.406011224,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.118914049,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q1",2.187257002,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.703787517,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.681686576,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.356456852,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.889184999,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.972000933,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.293282486,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.443061634,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q1",1.495580739,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.827155452,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.762663736,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.434649,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.38255242,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.527155036,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q3",2.239931727,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1980-Q4",2.125487999,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.613078575,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q2",1.223762939,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q3",-0.222416724,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.729939813,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q1",1.532500574,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.686562871,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.437004283,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1982-Q4",1.389602027,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.06306144,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.751951743,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.496253621,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.83312633,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.15167553,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.514425641,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.222067612,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.172601927,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q1",2.450569896,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q2",2.024950032,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.308559679,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.328426309,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.397646389,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q2",-0.245688838,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.585787749,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.788721108,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-0.071725638,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.0955948,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q3",2.000277551,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1987-Q4",2.574799235,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q1",2.387212705,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-0.145997226,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q3",2.230947392,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.053823715,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q1",2.698039962,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q2",-1.30573169,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.749678162,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1989-Q4",3.098252201,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q1",-0.475764015,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",3.153970057,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.676741547,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.189979697,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.871317214,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.186411273,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.22137912,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.702333496,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.031100621,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.35015406,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.117664944,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.63750149,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.126858466,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.633145863,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",-0.717862391,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.630002484,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.900896133,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",-0.574650834,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.171989703,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.395530199,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.105920396,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.92056978,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",1.190580295,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.249249738,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.813988961,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.257222089,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.137441917,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.125100631,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.254648633,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",-0.764611359,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.207178824,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.042180285,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-1.222607734,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.441863771,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.182533314,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.807460233,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-1.378010157,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.377979663,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.532937971,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.03635992,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.698758087,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.472637656,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.025657076,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.971960919,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.741961214,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.750440167,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.089303363,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.340720809,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.168088239,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.810324729,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.314529453,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.278595422,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.061599065,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.687381523,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.29517828,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.088973725,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.734836086,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.014472695,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.611751602,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.192303082,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.514702701,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.779010996,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.012827833,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.176814404,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.158048487,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.155653082,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.205348917,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.351538247,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.670288386,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.02993475,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.552461581,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.445625172,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.366901946,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.594314962,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.261971769,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.441914303,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.798585216,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.936315892,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.061720898,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.265204901,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.061409931,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.181298993,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.797742163,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.794756262,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-1.045941175,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.875076767,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.41449363,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.128528154,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.39572271,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.910172729,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.393899748,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.070045484,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.400999212,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.899309274,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.943686024,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.123059317,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.843311269,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.81864605,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.069658877,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.465005737,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.573165082,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.138253151,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.072690754,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.165695469,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.764866174,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.137105108,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.149932462,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.138711456,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.852949533,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.41655591,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.729846797,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.069175879,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.214820406,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.426162356,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.725304098,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.250868791,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.54173769,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.463488922,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.126440656,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-2.923180716,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.563908349,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.938036003,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.332036825,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.66333441,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.326698022,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.491166673,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-0.641159704,
"JPN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.001290107,
"JPN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.055858271,
"JPN","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.136479978,
"JPN","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.307578156,
"OECD","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.075319687,
"OECD","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.388442793,
"OECD","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.726982207,
"OECD","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.390281263,
"OECD","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.379065378,
"OECD","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.229800944,
"OECD","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.304817808,
"OECD","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.822206322,
"OECD","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.240170419,
"OECD","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.216256606,
"OECD","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.807806907,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.614383992,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.173939133,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.580942,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.711836088,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.669025877,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.285411616,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.033515851,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.629616467,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.102749963,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.768190754,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.327256254,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.041732267,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.883822128,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.161217678,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.999419973,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.572271876,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.307958276,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.181296012,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.309320838,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.706770009,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.841043398,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.198402579,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.361971397,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.070122111,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.896084327,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.219891874,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.340893611,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.528760261,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.538754592,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.799062284,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.2827277,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.7574492,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.332261886,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.101575799,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.366000891,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.134601324,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.442484675,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.463675598,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.020948207,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.611591258,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.518333188,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.534577285,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.097334153,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.371342986,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.638502565,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.02455462,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.886210696,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.951254318,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.910152193,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.871968973,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.921304919,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.817110443,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.80617244,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.978633012,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.902973759,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.316482324,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.585370523,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.230598548,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.482857475,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.679657466,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.58244262,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-1.067847073,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q3",0.305366615,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.159242321,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.047210908,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.21946493,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.640898946,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.056970427,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-0.290674227,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.251175012,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.151467828,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.20503065,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.79959837,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.105408627,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.321607116,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.436474304,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.431434842,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.674891985,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.228407484,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.62172622,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.98096905,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.08715645,
